,y,z,alpha,R,Time Step,flow-time,Eloss,Ekin,max-skewness,TVPG,ven-vol,flow-av,flow-mv,WSS,wss-1,wss-2,wss-3,wss-4,wss-5,wss-6,wss-7,wss-8,wss-9,wss-10,wss-11,wss-12,wss-13,wss-14,wss-15,wss-16,wss-17,mv-pressure-drop
23,-5.825,49.325,2.625,4.5875,960.5,2.229157214999979,1.5973062169737377e-05,0.0008390609229106901,0.8616509541400421,65.24954997314954,1.196337321401209e-05,-1.7145320580941343e-05,1.5050873553305506e-05,2.952195195931774,2.9564995336151156,10.896964555307367,12.087014653130987,2.746783174487924,2.9702030851244756,3.226337517187106,1.754745418733198,2.300260489057278,2.4306188416843364,2.513839030790208,2.343758529067245,1.915900527596265,2.90684411875664,3.636415312044835,3.4468665361744852,3.0181769790458035,2.6340242947003705,553.7713087943749
24,-5.775,51.025,4.375,3.8125,960.5,2.229157214999979,2.535179900161943e-05,0.0011516156870179615,0.8653057335304842,142.15220676051092,1.2015335913793922e-05,-1.6621801388138157e-05,1.457540412933608e-05,3.6316061075489374,2.931167383758957,11.329018388472987,11.819118510052295,2.5019376455786166,3.4420060333501126,3.526320077254226,1.819806059140022,2.237001598073477,2.524283697748052,2.6655071766962495,2.0712711916762605,1.938004625940052,4.959811554220137,6.239121897821142,5.374356741017024,4.809821003885527,5.270816351487061,509.94513550571963
25,-5.725,50.975,1.625,3.4625,960.5,2.229157214999979,3.531773762143742e-05,0.0014559955414392468,0.8986424002808692,178.74316046273256,1.1937401793998317e-05,-1.63281993669624e-05,1.4318225280252592e-05,4.517738602239778,3.116723690225389,11.561325075327677,12.5779664502698,3.047118461168692,4.464530483963049,4.555498056457627,2.165702058219893,3.028879569306503,3.561862519224453,2.9630771021852533,2.538558468343519,2.782465840632075,6.358939879240451,9.203228599743236,6.292971607114959,5.789749913577252,6.95610781302532,442.8382963737449
26,-5.675,51.625,8.625,3.6625,960.5,2.229157214999979,2.977742099288939e-05,0.0012288844951395784,0.8648359592585562,145.06677164224848,1.1969395119028518e-05,-1.6478468190354064e-05,1.4440050730795935e-05,4.022456504796841,2.8151786146504585,11.59608400564088,12.195308088736388,2.8515262422507655,4.136346522530337,4.08936747085394,2.1058184974941145,2.0388745502462844,2.546778569038291,2.7674102602816957,2.222854075974811,2.635240417987477,6.3518666508471995,5.9909050293339705,6.092807383976236,5.76365544361266,5.856797636294244,511.0229417922719
27,-5.625,50.875,1.875,2.6875,960.5,2.229157214999979,6.199301952293297e-05,0.0021478794472113614,0.9060515701249953,278.18703042593734,1.1971364190087802e-05,-1.5232515681666249e-05,1.3480576497198633e-05,5.810680403183553,4.135118584848502,12.492733874683855,13.74757830116759,3.6967775218514136,6.549480845716145,6.90710082852645,2.9630142927070087,3.9217154705666286,5.208202081079988,2.929168038842632,2.9988354591234,2.6371021182817134,8.515740147754313,13.51051183874468,7.959195229711159,6.727310936107475,10.898921420470964,165.19091916087388
28,-5.575,49.525,-0.375,3.2875,960.5,2.229157214999979,3.997334206351518e-05,0.0016104027811450503,0.8860322129233885,214.2911396276505,1.179557071487965e-05,-1.608567257051763e-05,1.4119998775213752e-05,4.902517257863908,3.914632351615569,11.051358719805028,11.624400520657051,3.03517669015283,4.5142959806893,4.887104250651219,2.2650672667049085,3.339264031369685,3.901655107718696,3.1353124465487467,3.0822117438758947,2.9093614990262626,6.407467711167572,10.575021434373557,6.7358948046417675,6.470535845414146,7.267964615100146,355.7742787984586
29,-5.525,51.675,-4.125,4.5375,960.5,2.229157214999979,1.9211646017379066e-05,0.0009962916358512686,0.8649598810827005,77.53854230380975,1.2077762419569853e-05,-1.70454884863798e-05,1.4994792207692849e-05,3.534113894973646,2.97727237308768,11.782445569023377,12.22974243138238,2.9901020647895984,3.8787013190663893,3.942433409676251,1.9308032357491929,2.430589598154047,2.784600204260305,2.3508489124625616,3.232274441161725,3.0039174257841657,3.323880887900864,5.172220239231891,4.157714534450936,4.3659064212130305,3.14851528396894,586.6539935067433
30,-5.475,52.125,-9.625,2.8875,960.5,2.229157214999979,8.485914979556711e-05,0.001990686080655467,0.8672389421825896,194.36923156204963,1.1957879311860267e-05,-1.5441817324340145e-05,1.3630514300957926e-05,7.6588823668989745,4.2942061993125815,12.775873824583794,13.903990689186509,3.350553005397938,11.58718588408951,11.39651322183547,2.926532835956755,4.15397495199724,4.328970969810536,2.5441715246994616,8.25836899666401,10.037598827579476,7.627803449009161,11.863332553565174,7.070250061525362,19.587002556629503,7.868871997939625,283.5706526630973
31,-5.425,51.325,4.875,2.8375,960.5,2.229157214999979,5.0040914461645074e-05,0.001845215623308211,0.8727824395152309,208.40860241927572,1.196258602083951e-05,-1.547820178406287e-05,1.3614267252222628e-05,5.155675351727006,3.9093601492205625,12.691384937859725,13.588693047256838,3.7993634651234705,5.684220736067042,6.568878820710259,2.657229184955454,3.129486191663964,3.981128421753721,3.406152475066439,2.474986315079619,2.4544681016325547,7.44548060092395,10.889607855987869,7.832314463462742,5.383615991543045,8.440420428185396,277.6718363155082
32,-5.375,51.775,9.625,4.4875,960.5,2.229157214999979,1.6768947859326553e-05,0.0008273878872639867,0.8731122229095732,104.76145837486067,1.2114800503685741e-05,-1.70522768033424e-05,1.495868193521914e-05,2.8428473972503,2.0814077339256962,10.785041632638768,11.875698138934364,2.1321853825974477,2.6636534733773023,2.5233239442479882,1.8754843193370485,1.708478194354665,1.8203315765017782,1.7647257017357836,1.7263520470911873,2.0175351499842096,3.9826446688854116,3.835499083283208,3.8032891743267947,4.302258099304846,3.1556436145998528,590.6375869063548
33,-5.325,49.375,-4.375,4.0375,960.5,2.229157214999979,2.3247687423321665e-05,0.0011141619304620794,0.8692425367455991,113.87304858613784,1.1868151092627536e-05,-1.674804080314133e-05,1.4684073620448087e-05,3.7971948736682046,3.5402212261318833,10.945801761372179,11.53694675064357,3.0165261008538544,3.9913113467851695,4.366228685467569,1.9605798031869879,2.491886833011914,3.2572255782991912,2.407610598953035,3.1444433951083584,3.01194680957764,3.925289163229622,6.435398831839465,4.79937788917782,4.550408696541523,4.3015088259976695,509.5173063659125
34,-5.275,51.925,-6.375,3.4125,960.5,2.229157214999979,4.465872668016372e-05,0.0016260264890936918,0.8661646398818733,179.35720890662546,1.1929191077390252e-05,-1.6163877574505846e-05,1.4206386832154524e-05,5.516193964031492,3.750384967281444,11.678002370199554,12.790974019516367,2.836647780497871,6.354604763329961,6.564304614609876,2.49170497851461,3.737060563166492,4.164544923276482,2.6040000413756057,4.23223137889724,4.648300337825093,5.310341495937932,10.20402702884608,6.263294580773847,11.451968582993151,6.683735952725509,453.37836419262754
35,-5.225,49.125,8.125,2.7625,960.5,2.229157214999979,6.016268983586829e-05,0.0018664132261120084,0.9147858625895071,184.67372668768783,1.1764856595214705e-05,1.5293130534392405e-05,-1.34721102831426e-05,5.890716326560502,3.4524532774862555,10.874804631426406,12.038149349889201,3.7758633150900858,6.890641813040281,6.104217890008018,2.921016030054547,2.5695594918077314,2.433140371905254,4.2005705532781334,3.9989119076738007,3.1737483651685827,9.624038701004757,8.122907618248869,9.497045597721092,10.048689758676932,11.307743673079875,175.1899480642636
36,-5.175,49.675,-8.375,4.3875,960.5,2.229157214999979,2.0047859949379165e-05,0.0010179208468804129,0.8744038725298349,73.43286691636794,1.1929682418848271e-05,-1.6992759868428985e-05,1.4904012231764714e-05,3.7042730744256485,3.169562534121634,10.622983527790888,11.35393234594054,2.737867686388428,3.846946713645388,4.314090509486174,2.2292356911104627,2.684448877862237,3.2529771676963595,2.7171896995403033,3.2615942938056217,3.538887688851992,3.3411945997655494,5.43543282619224,4.398701459516993,4.787841442459925,3.825433175789306,543.981680825141
37,-5.125,52.425,9.125,4.4125,960.5,2.229157214999979,1.813769551573337e-05,0.0008508179289810981,0.8618439288664885,106.11772702093067,1.2130636614238683e-05,-1.699357375729762e-05,1.4895440221287274e-05,2.959904040272547,2.0694973023939203,11.95191340447308,12.974203660521095,2.1564765969004944,2.631275487138125,2.588089598775964,1.5768501076679298,1.7073486073269553,1.99197681004186,1.794233137801835,1.9364069569331712,1.6891269867738756,4.2843155329143805,4.354067144271949,4.338740436512402,4.4229684314017685,3.4117249921048995,604.889460362033
38,-5.075,49.275,1.375,3.5875,960.5,2.229157214999979,2.902742304818408e-05,0.0012933014149845783,0.8692314508548027,136.63509037402056,1.175994198283867e-05,-1.6437132395234823e-05,1.4412483929724423e-05,4.091684108094511,3.28410861031349,11.000300616030906,11.610355778663086,3.4575360336541996,4.6186814719393,4.863699494182404,2.04971054196957,2.677644183999087,3.511391660760767,2.9340277182320427,2.645784387998987,2.492903152030362,4.954717258924916,7.299520608648456,5.625529362892814,4.464110411745134,4.848686495586183,451.4544866658719
39,-5.025,49.175,0.375,3.0625,960.5,2.229157214999979,4.294705255839253e-05,0.001677235855458937,0.8962598060779299,184.45946566968124,1.1747973823539267e-05,-1.5761943191449524e-05,1.3867437028539798e-05,4.94553240602393,4.096130920419419,11.323643745564501,11.70319408088245,3.429427552759374,5.681169803665853,5.950894405095342,2.42474864528832,3.3050293913336994,4.18454752151967,3.3907122387022004,2.9273091236688926,2.6899729961556624,6.451770158603842,9.571700777201166,7.212816264620871,5.917158579525191,6.971491470892122,322.0666964173302
40,-4.975,52.175,7.375,4.0875,960.5,2.229157214999979,2.0666945542738963e-05,0.0009792765127815109,0.8668924065062004,114.20112431490769,1.2036780975281452e-05,-1.675137628016624e-05,1.4681881927577077e-05,3.2155752078131807,2.430744856456705,12.097657772637676,13.048189731331655,2.5225254725054187,3.3699582795718683,3.128000161384008,1.7389987001057625,1.666318260214179,2.0062078043435276,1.983665448855845,1.7311128101300897,1.847496596735396,4.919128793474257,4.389287584174782,4.288762673985626,4.703790932448049,4.443065088082905,581.1394361076829
41,-4.925,49.975,-7.375,3.6875,960.5,2.229157214999979,3.1875048728513014e-05,0.0013382925303741533,0.8980456246686287,140.3161245286752,1.1828324508607195e-05,-1.649998205282032e-05,1.4472561411473738e-05,4.607152624150934,3.6415752345870502,10.8314759399824,11.990810415717984,3.0836213907248453,4.853986145955167,5.1779738805735525,2.30558323158039,3.0505744230580802,4.030243412605421,2.5598274628036837,3.6870776087489197,4.166728272131011,4.716726601807625,7.942011958538766,5.440230333808546,7.82358433499528,5.329572089287688,479.2472025075366
42,-4.875,50.175,-3.625,3.5625,960.5,2.229157214999979,3.166238135220338e-05,0.0014062589875419754,0.8662697464284554,155.81846061113023,1.1826536669440695e-05,-1.6407363403484182e-05,1.436061199142334e-05,4.419575683232262,3.805349009008536,11.797574776890219,12.298767734771577,3.1848399316872937,4.590222836883162,4.901063950316983,2.17285731920668,2.738802096660174,3.960702407690051,2.688508234557309,3.37500308537045,3.477489511941238,5.147200281183375,8.042180888595826,5.614550591425678,5.730264932860564,5.573987147105228,479.68519751590543
43,-4.825,52.325,-6.875,4.2875,960.5,2.229157214999979,2.3026982798166843e-05,0.0011044222835851004,0.8623685483460364,87.32006866105908,1.2066115080270028e-05,-1.687755171375484e-05,1.482533316285521e-05,3.8936935245819035,3.093984001081467,12.400937186996314,12.69275172101115,3.0007083495854303,4.644886783909134,4.562982170403313,2.038918161483454,2.5226808667340075,3.0781636908967225,2.3704717156146855,3.4050567102661335,3.456154789419615,3.63027359821147,6.054729725550497,4.406425405054732,5.29900419731977,3.3753518744905127,597.6409023273903
44,-4.775,50.625,-9.125,3.7375,960.5,2.229157214999979,3.129881323328729e-05,0.001309593392786771,0.8619051079902863,123.42458522886506,1.191143639821489e-05,-1.654746487722163e-05,1.4484142094618519e-05,4.6334395583435715,3.4879398343779635,11.924210194461333,12.95522805392753,3.237092782006582,4.926997288501032,5.34903474700509,2.265036765079711,2.7453705917053957,4.1046998737534235,2.474887636488932,3.990515115469488,4.709648555558067,4.724872642723822,7.9695087247051974,5.1418171629495415,8.06287380154667,5.18116151037375,511.48391859887494
45,-4.725,52.225,1.125,2.9125,960.5,2.229157214999979,5.2539079941031144e-05,0.0018992097906871507,0.8687819579153966,268.50892141074496,1.1937189967409692e-05,-1.559746707608277e-05,1.3689049771783338e-05,5.411640341191405,3.6328569964001574,12.731872975950571,13.537971256301194,3.133962265593349,6.290194907051472,6.123729042204022,2.2680508200479594,4.512526211468375,4.074658328339909,2.8752130506816402,2.603339323177343,2.9528056157544085,7.242979327328754,12.115865981713055,7.404264569297619,7.718515572262808,9.543516137846437,295.1441914039768
46,-4.675,51.525,-4.625,4.0625,960.5,2.229157214999979,2.37066055081079e-05,0.0011451907306770277,0.8619452234482046,119.6072842534837,1.1977336079620494e-05,-1.6743007694504947e-05,1.4671376146269865e-05,3.8447813483469533,3.029242387380329,12.288051302537264,12.744476290074864,2.820075317543485,3.9487676372812515,4.266310478272687,1.9166721005187644,2.532544301913318,3.5739425265802875,2.276543064526352,2.49084901221008,2.7408735360490377,4.2152903138238065,6.855761105178487,5.124277028745112,5.414067359533823,4.567291825833944,561.583992507907
47,-4.625,51.075,8.375,2.9875,960.5,2.229157214999979,5.17806020326911e-05,0.0017484665506865857,0.8651234967842466,191.6683524980804,1.1899036197128705e-05,-1.570769035273506e-05,1.3819399806478652e-05,5.534473790668568,3.7823365247765897,12.612291042841703,13.430572209349785,4.038187683721487,6.258058212219291,5.967738871946466,2.252542549215547,2.431484821376242,2.933518093571203,3.9173275418114666,4.521481530529474,3.0874721172770836,7.259782368504785,7.273152474331123,8.465516323466545,10.145157509527856,9.332064468644258,338.50029932921433
48,-4.575,50.275,0.875,2.9625,960.5,2.229157214999979,5.181375532424251e-05,0.0018665551261753878,0.8956357541408212,222.09064625031314,1.1817731992614157e-05,-1.569605966675977e-05,1.378370910819287e-05,5.588830898797233,3.964404326252327,12.113652157966214,13.060718371081318,4.044943801792974,6.184779446868946,6.457601528454417,2.2050567088450106,4.999098285210921,5.342883384576674,3.3741510177533964,2.6964544330301305,2.5820298656064025,7.24336881714216,12.694455788561742,8.075717192621012,6.450441306368856,8.969831407066431,296.728976055099
49,-4.525,52.375,2.125,3.2625,960.5,2.229157214999979,3.9350886032333394e-05,0.0016021982923981677,0.9133748243557879,203.60126620071853,1.1925626103276726e-05,-1.606923346203161e-05,1.4075998339726694e-05,4.652133084596994,3.3880482450532057,12.519633182901108,13.164225415021043,2.9534869500650265,5.16359070233968,5.154826340517531,2.005885967804831,3.3218346338228852,3.408571670498044,2.932740784815705,2.631299777331543,2.362746510741791,6.588846526832367,9.954508328490542,6.734554269766633,5.447068158789112,7.007241180236267,430.4728246034302
50,-4.475,50.375,-5.625,3.7125,960.5,2.229157214999979,2.9904197776501262e-05,0.00129339444360458,0.8639959983579415,147.6188070102714,1.186797675486271e-05,-1.6525423748997082e-05,1.4483750626074588e-05,4.28634534609044,3.4744377852656196,11.723693602139784,12.624155427876037,3.0809520453512134,4.48929995610978,5.100377903684353,2.042600587409229,2.5382661823383064,4.090948853693641,2.55279361335966,3.0186781636776048,3.603373732518629,4.392461474188189,7.508489643208285,5.279164507875114,6.877557535972946,5.668673236442151,513.9289721508709
